"score","text","name"
0,"RT @aamir_khan: Nitesh Sir sehat ke liye aap toh Haanikarak hain !
https://t.co/VJUb9A2Jtf","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
0,"#StarScreenAwards height of insecurity Lol.. Conduct an award ceremonEy even b4 d year is over so that @aamir_khan &amp; #Dangal don't insult u<ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights event today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/H8uUogpjFB","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan along with his #Dangal daughters @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights today <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> ht…","AamirKhan"
0,"RT @samidsiddiqi91: @aamir_khan #ClassApart <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> https://t.co/ZwnPWyhwS2","AamirKhan"
2,"@aamir_khan No Religion is better than Humanity. Support Uniform Civil Code for the Betterment of Muslim Women.","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights event today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/H8uUogpjFB","AamirKhan"
0,"@Tanzee43 
3 Idiots
PK
aur ab Dangal 

@aamir_khan deserves the best actor award every year. But ye awards waale <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>","AamirKhan"
0,"RT @gqindia: .@aamir_khan seems really amused by what @FarOutAkhtar said, probably sharing some fitness secrets. #FashionNights @VanHeusenI…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
1,"@indicine award show b4 the year even got over...LOL such insecurity..Aamir ko award dete to insult ho jaati @aamir_khan #Dangal","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"RT @SonyMAX: Which superstar do you think makes a better wrestler?
RT - @BeingSalmanKhan in #Sultan
Like - @aamir_khan in #Dangal https://t…","AamirKhan"
0,"@HumorousNishant @indicine @aamir_khan pk atbb hone ke baad inki phat gayi thi..chullu bhar paani bhi nahi mila inko","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"@aamir_khan Sir I tried to become celebrity by opting for KBC number of times but unfortunately luck was not with me.","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @SonyMAX: Which superstar do you think makes a better wrestler?
RT - @BeingSalmanKhan in #Sultan
Like - @aamir_khan in #Dangal https://t…","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
-1,"@aamir_khan Sir I also did interreligious marraige,my wife is Brahmin.Whole society is against us as if we have committed grave sin.","AamirKhan"
0,"@aamir_khan https://t.co/cDzfvqZyVC","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@aamir_khan Asllam Alaikum sir,I have 1 simple question to ask if celebrity do interreligious marraige then nothing happens.Sir why is it so","AamirKhan"
0,"RT @SonyMAX: Which superstar do you think makes a better wrestler?
RT - @BeingSalmanKhan in #Sultan
Like - @aamir_khan in #Dangal https://t…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @AamirMeriJaan: ""@aamir_khan &amp; Ranbir have been two of my favorite actors  - Amrita Rao https://t.co/btohhhgWit 

DANGAL MOST WATCHED TR…","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@oyerjalok @aamir_khan @beingsalmankhan @iamsrk","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
0,"@takkar_pehelwan @indicine @aamir_khan arre ye chutiye log hain. Ghar pe baith ke 2 londe btaayenge humko kitna buzz hai kisi film ka?","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@aamir_khan 
<U+0907><U+0938> <U+092E><U+0939><U+093F><U+0932><U+093E> <U+0928><U+0947><U+0902> water boarding <U+0915><U+0940> <U+0925><U+0940>
<U+0938><U+094D><U+0935><U+093F><U+092E><U+093F><U+0902><U+0917> <U+0921><U+094D><U+0930><U+0948><U+0938> <U+092E><U+0947><U+0902>
 ""<U+0936><U+0930><U+093F><U+092F><U+093E>"" <U+0915><U+0947> <U+0905><U+0928><U+0941><U+0938><U+093E><U+0930> <U+0907><U+0938><U+0947> <U+0938><U+091C><U+093E> <U+0926><U+0940> <U+0917><U+0908> <U+0939><U+0948>

<U+0915><U+094D><U+092F><U+093E> <U+0906><U+092A><U+0915><U+094B> <U+092F><U+0947>… https://t.co/tsxCJ7shGu","AamirKhan"
1,"Your uniqueness gives me innovation and film dialogues are my life struggle, huge respect for you @aamir_khan .","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@iamsrk  @aamir_khan @BeingSalmanKhan <U+0924><U+0941><U+092E> <U+0924><U+0940><U+0928><U+094B> <U+0915><U+0940> <U+092B><U+093F><U+0924><U+0930><U+0924>,<U+0928><U+0940><U+092F><U+0924> <U+0914><U+0930> <U+0938><U+0940><U+0930><U+0924> <U+090F><U+0915> <U+0938><U+0940> <U+0939><U+0948><U+0964><U+0906><U+0936><U+094D><U+091A><U+0930><U+094D><U+092F> <U+0939><U+0948> <U+0915><U+093F> <U+0924><U+0940><U+0928> <U+0905><U+0932><U+0917> <U+0932><U+094B><U+0917> <U+090F><U+0915> <U+0938><U+093E><U+0925> <U+0915><U+0948><U+0938><U+0947> <U+0917><U+093F><U+0930> <U+0939><U+0941><U+090F> <U+0939><U+094B> <U+0938><U+0915><U+0924><U+0947> <U+0939><U+0948><U+0964>","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @aamir_khan: Hey guys, wanted to share this very important initiative that the Satyameva Jayate team is working on. (1/2)

https://t.co/…","AamirKhan"
0,"RT @RSMeitei: Watching<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA> #Lagaan @zeecinema starring masterstroker @aamir_khan<ed><U+00A0><U+00BC><ed><U+00BF><U+0086> speechless about the movie<ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>","AamirKhan"
0,"RT @ZoomTV: With @aamir_khan's #Dangal on it's way do you think you can predict which movie will the bigger hit of the year? <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
0,"@indicine @HumorousNishant abhi to promotion thik se shuru bhi nahi hua. Just wait for d title song and then see the hurricane @aamir_khan","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
0,"RT @gqindia: .@aamir_khan seems really amused by what @FarOutAkhtar said, probably sharing some fitness secrets. #FashionNights @VanHeusenI…","AamirKhan"
0,"RT @aamir_khan: Nitesh Sir sehat ke liye aap toh Haanikarak hain !
https://t.co/VJUb9A2Jtf","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"Good night  @aamir_khan <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/HML8fvSRKO","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Jammy_PK: 19 Days for #Dangal <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> @aamir_khan @fattysanashaikh @sanyamalhotra07 @zairawasim <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #DangalOn23rdDecember <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/mROly…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @gqindia: .@aamir_khan, @FarOutAkhtar and @kapoorkkunal... the #bromance trifecta. #FashionNights @vanheusenind https://t.co/Rp5emINelT","AamirKhan"
0,"RT @farrhanmujeeb: @aamir_khan now is saying ki bhakts would buy tickets for danagal but only to stand on National Anthem. #AbDangalHoga #D…","AamirKhan"
0,"RT @927bigfmranchi: Bapu sehat ke liye tu to hanikarak hai

Dekhiye kya asar pada @927BIGFM ki team Ranchi par..
 @aamir_khan @BollywoodDAN…","AamirKhan"
0,"RT @AamirMeriJaan: ""@aamir_khan &amp; Ranbir have been two of my favorite actors  - Amrita Rao https://t.co/btohhhgWit 

DANGAL MOST WATCHED TR…","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"RT @gqindia: .@aamir_khan seems really amused by what @FarOutAkhtar said, probably sharing some fitness secrets. #FashionNights @VanHeusenI…","AamirKhan"
0,"RT @ieEntertainment: I will watch #Dangal first day first show of my langote yaar @aamir_khan: @BeingSalmanKhan at #screenawards","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
2,"Beat Actor 
Abhi 2016 baki hai mere dost #Dangal  @aamir_khan is one of the best actor in film industry 
BT @itsSSR h's done well in #Dhoni","AamirKhan"
0,"@Aamir_KhanFC bhai log...dangal 35 million YouTube views trend hua nahi....phir se try karein kya? @aamir_khan","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
1,"RT @aamir_khan: Here goes...Tell me what you think. Love. a.
https://t.co/v3RmN8gKdr","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"@iFaridoon @BeingSalmanKhan @iamsrk @aamir_khan wowwwwww","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
-2,"Dangal CREATES Rift Between @BeingSalmanKhan &amp; @aamir_khan ?
https://t.co/CZdfSXsZiF
#BollywoodSpy #Entertainment #News #Dangal #Rift","AamirKhan"
0,"@prashid28 @BeingSalmanKhan @iamsrk @aamir_khan @Aamir_KhanFC sahi bola","AamirKhan"
2,"RT @aamir_khan: Outstanding teaser! Can't wait to see it! Love. a.

https://t.co/DOcsHw6mxS","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"@__Ddm_ @gqindia @aamir_khan @VanHeusenInd experienced actor","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
1,"100% true... They both r not like @aamir_khan https://t.co/9IzxUTR8gl","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan along with his #Dangal daughters @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights today <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> ht…","AamirKhan"
0,"@kamaalrkhan  Megastar Roaring @aamir_khan","AamirKhan"
0,"RT @BeingWazir: #Salmaniacs #Sarkians And #Aamrians Plz Yr Abuse Na Kro AbEk Ban Jao Sab @BeingSalmanKhan  @iamsrk Or @aamir_khan Bhaijaans…","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights event today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/H8uUogpjFB","AamirKhan"
0,"RT @gqindia: .@aamir_khan, @FarOutAkhtar and @kapoorkkunal... the #bromance trifecta. #FashionNights @vanheusenind https://t.co/Rp5emINelT","AamirKhan"
0,"RT @BeingWazir: Ap Log Khud Ko @BeingSalmanKhan @Aamir_khan @IamSrk Ke Fans Mante ho To Ek Dosare Ki Respect Kro Abuse Na Kro Plz Request K…","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @gqindia: .@aamir_khan seems really amused by what @FarOutAkhtar said, probably sharing some fitness secrets. #FashionNights @VanHeusenI…","AamirKhan"
0,"RT @HaryanaTweets: Superstar @aamir_khan received warm welcome @ Balali. Aamir visited #Haryana to wish Phogat parivaar on @geeta_phogat's…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @gqindia: .@aamir_khan seems really amused by what @FarOutAkhtar said, probably sharing some fitness secrets. #FashionNights @VanHeusenI…","AamirKhan"
0,"@aamir_khan hi","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@TheNitibhaKaul @aamir_khan @BeingSalmanKhan @BiggBoss @deepikapadukone  listen follow me once so that i can add u in nitibha kaul fan grp","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights event today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/H8uUogpjFB","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @gqindia: .@aamir_khan, @FarOutAkhtar and @kapoorkkunal... the #bromance trifecta. #FashionNights @vanheusenind https://t.co/Rp5emINelT","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: Genius @aamir_khan goes from fat to fit in 5 months... From 32% body fat to 9.6% body fat... Incredible.. Isn't it??!! https…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@gqindia @VanHeusenInd @aamir_khan @kapoorkkunal These three in a film together would be insanely cool.","AamirKhan"
1,"There is no villan like that!
Perfectionist! Aamir Khan @aamir_khan https://t.co/ePr1kO1exu","AamirKhan"
1,"RT @aamir_khan: Bringing in Kiran's birthday in beautiful Meghalaya! https://t.co/tXvrNbBixQ","AamirKhan"
0,"Waiting for dangal @aamir_khan","AamirKhan"
0,"@aamir_khan sir in #Dhakad Song 1:32 min RBI governor is  D.Subbaro whose tenure was 2008-13. It is not from childhood of Babita #Dangal","AamirKhan"
0,"@iamsrk @BeingSalmanKhan @aamir_khan Agr aap 3 superkhan ek hi movie me aa jae thn 1000cr+ movie will earn plz...I wnt u all 3 in one movie<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"@aamir_khan hgg","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights event today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/H8uUogpjFB","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @Popdiarieslive: I will watch #Dangal first day first show of my langote yaar @aamir_khan: @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @spot_boyy: Proud of @akshaykumar, like @aamir_khan now he also doesn't give a Fuck to these so called Bollywood awards. Love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @ZoomTV: With @aamir_khan's #Dangal on it's way do you think you can predict which movie will the bigger hit of the year? <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","AamirKhan"
0,"RT @Popdiarieslive: I will watch #Dangal first day first show of my langote yaar @aamir_khan: @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
0,"@aamir_khan @YouTube  trailer to tv pr do yaar waiting","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @spot_boyy: Proud of @akshaykumar, like @aamir_khan now he also doesn't give a Fuck to these so called Bollywood awards. Love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"@aamir_khan hello sir","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @gqindia: .@aamir_khan seems really amused by what @FarOutAkhtar said, probably sharing some fitness secrets. #FashionNights @VanHeusenI…","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @gqindia: .@aamir_khan, @FarOutAkhtar and @kapoorkkunal... the #bromance trifecta. #FashionNights @vanheusenind https://t.co/Rp5emINelT","AamirKhan"
1,"RT @VanHeusenInd: The man of the moment @aamir_khan with his beautiful co-stars! #VHGQFashionNights #FashionNights https://t.co/Y7ZeF1JmSK","AamirKhan"
0,"RT @gqindia: The perfectionist of Bollywood talks about his ultimate transformation @aamir_khan at the @VanHeusenInd #FashionNights https:/…","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @Jammy_PK: . @aamir_khan @fattysanashaikh and @sanyamalhotra07 at Van Heusen #FashionNights event today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/H8uUogpjFB","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @SweeetBloom: @samidsiddiqi91 @aamir_khan Thug look for Thug of hindostan<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>perfectionist for a reason","AamirKhan"
0,"3 idiots favorite 4ever @aamir_khan #movie","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"RT @spot_boyy: Proud of @akshaykumar, like @aamir_khan now he also doesn't give a Fuck to these so called Bollywood awards. Love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>","AamirKhan"
0,"RT @gqindia: .@aamir_khan, @FarOutAkhtar and @kapoorkkunal... the #bromance trifecta. #FashionNights @vanheusenind https://t.co/Rp5emINelT","AamirKhan"
